ID,Statement Number,Word Count,Sentence Number,Chunk ID,Chunk,Answer,Confidence Score,Answered?
10,10,55,6," Zaphod Beeblebrox, an important character in ""The Hitchhiker's Guide to the Galaxy,"" invented a cocktail called the Pan-Galactic Gargle Blaster, decribed as ""the alcoholic equivalent of a mugging-- expensive and bad for the head."" It includes some wild ingredients, like the tooth of an Algolian Suntiger, three cubes of Arcturan Mega-gin, and strangest of all,",b3d9c5c4,Correct.,-2.004065e-06,No
10,10,63,7," Zaphod Beeblebrox, an important character in ""The Hitchhiker's Guide to the Galaxy,"" invented a cocktail called the Pan-Galactic Gargle Blaster, decribed as ""the alcoholic equivalent of a mugging-- expensive and bad for the head."" It includes some wild ingredients, like the tooth of an Algolian Suntiger, three cubes of Arcturan Mega-gin, and strangest of all, you have to add a slice of lemon.",b29b11ab,Correct.,-1.0504357e-06,No
11,11,10,1," Brian Jacques' ""Redwall"" series is known for its anthropomorphic critters,",c8ce9304,Correct.,-2.1601e-07,No
11,11,13,2," Brian Jacques' ""Redwall"" series is known for its anthropomorphic critters, its fantastical adventures,",e0b03aac,Correct.,-3.948155e-07,No
11,11,16,3," Brian Jacques' ""Redwall"" series is known for its anthropomorphic critters, its fantastical adventures, and its feasts.",5320f1b0,Correct.,-3.948155e-07,No
11,11,21,4," Brian Jacques' ""Redwall"" series is known for its anthropomorphic critters, its fantastical adventures, and its feasts. Dishes like Shrewbread Bubbling Bobbs,",b6be53b4,"Um, actually, ""Shrewbread Bubbling Bobbs"" is not a dish mentioned in the ""Redwall"" series.",-0.030450918383142695,Yes
11,11,29,5," Brian Jacques' ""Redwall"" series is known for its anthropomorphic critters, its fantastical adventures, and its feasts. Dishes like Shrewbread Bubbling Bobbs, and Deeper'n'Ever Turnip'n'Tater'n'Beetroot Pie appear in the books,",cf523a78,Correct.,-4.5441732e-07,No
11,11,44,6," Brian Jacques' ""Redwall"" series is known for its anthropomorphic critters, its fantastical adventures, and its feasts. Dishes like Shrewbread Bubbling Bobbs, and Deeper'n'Ever Turnip'n'Tater'n'Beetroot Pie appear in the books, and rabbits are notorious for eating portions well pass what would be expected of them.",d0387d5b,Correct.,-0.039445963620999995,No
12,12,20,1," In Cathy Yan's ""Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),"" Harley describes the perfect egg sandwich:",958bbbe5,Correct.,-4.5441732e-07,No
12,12,21,2," In Cathy Yan's ""Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),"" Harley describes the perfect egg sandwich: eggs,",76025f69,"Um, actually, the description of the perfect egg sandwich in ""Birds of Prey"" includes ingredients like cheese, bacon, and a buttery roll, not just ""eggs.""",-0.09499937679423245,Yes
12,12,22,3," In Cathy Yan's ""Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),"" Harley describes the perfect egg sandwich: eggs, bacon,",d1f15f29,Correct.,-0.12596555441732,No
12,12,26,4," In Cathy Yan's ""Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),"" Harley describes the perfect egg sandwich: eggs, bacon, a soft buttered roll,",ec521532,"Um, actually, Harley Quinn's description of the perfect egg sandwich in the movie also includes cheese, which is not mentioned in the statement.",-0.21849690535402355,Yes
12,12,35,5," In Cathy Yan's ""Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),"" Harley describes the perfect egg sandwich: eggs, bacon, a soft buttered roll, American cheese at least 6 months out of date,",31caa22c,"Um, actually, the description of the perfect egg sandwich in ""Birds of Prey"" does not include ""American cheese at least 6 months out of date."" It includes standard melted American cheese.",-0.26599508314929876,Yes
12,12,40,6," In Cathy Yan's ""Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),"" Harley describes the perfect egg sandwich: eggs, bacon, a soft buttered roll, American cheese at least 6 months out of date, and stray Armenian arm hair.",9c87b7a0,"Um, actually, while Cathy Yan did direct ""Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn)"" and Harley Quinn does describe her perfect egg sandwich in the film, the sandwich does not include ""American cheese at least 6 months out of date"" or ""stray Armenian arm hair."" These details are fabricated.",-0.11251999899660561,Yes
12,12,41,7," In Cathy Yan's ""Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),"" Harley describes the perfect egg sandwich: eggs, bacon, a soft buttered roll, American cheese at least 6 months out of date, and stray Armenian arm hair. Unfortunately,",42e030a7,"Um, actually, the film does not specify the ingredients of the egg sandwich as including American cheese at least 6 months out of date or stray Armenian arm hair. The correct ingredients are a soft, buttered roll, a fried egg, bacon, and melted American cheese.",-0.07756690730310782,Yes
12,12,59,8," In Cathy Yan's ""Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),"" Harley describes the perfect egg sandwich: eggs, bacon, a soft buttered roll, American cheese at least 6 months out of date, and stray Armenian arm hair. Unfortunately, Harley never gets to eat one in the movie because Renne Montoya knocks it out of her hands.",c4273c90,Correct.,-1.0504357e-06,No
12,12,59,9," In Cathy Yan's ""Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),"" Harley describes the perfect egg sandwich: eggs, bacon, a soft buttered roll, American cheese at least 6 months out of date, and stray Armenian arm hair. Unfortunately, Harley never gets to eat one in the movie because Renne Montoya knocks it out of her hands. ",db0c4d0c,Correct.,-5.73621e-07,No
13,13,3,1," In ""Dragon Age:",4b17a125,Correct.,-0.0043077984173200004,No
13,13,15,2," In ""Dragon Age: Origins,"" players and their companions can consume a variety of questionable brews.",06338faa,Correct.,-2.75611825e-07,No
13,13,23,3," In ""Dragon Age: Origins,"" players and their companions can consume a variety of questionable brews. In addition to drinking the standard health potions,",9d7a5b6a,Correct.,-1.944463e-06,No
13,13,25,4," In ""Dragon Age: Origins,"" players and their companions can consume a variety of questionable brews. In addition to drinking the standard health potions, stamina draughts,",c13742bd,Correct.,-6.3322285e-07,No
13,13,32,5," In ""Dragon Age: Origins,"" players and their companions can consume a variety of questionable brews. In addition to drinking the standard health potions, stamina draughts, and lyrium potions offered throughout the game,",034ec37e,"Um, actually, ""questionable brews"" are not an official feature of ""Dragon Age: Origins."" While the game includes health poultices, stamina draughts, and lyrium potions, there are no recognized consumable items labeled as ""questionable brews"" in the game.",-0.2600597997780385,Yes
13,13,41,6," In ""Dragon Age: Origins,"" players and their companions can consume a variety of questionable brews. In addition to drinking the standard health potions, stamina draughts, and lyrium potions offered throughout the game, characters can gulp down such delicacies as Antivan brandy,",da4a6b8d,"Um, actually, Antivan brandy is not a consumable item in ""Dragon Age: Origins."" It is a gift item used to increase Oghren's approval rating.",-0.11734840634750417,Yes
13,13,44,7," In ""Dragon Age: Origins,"" players and their companions can consume a variety of questionable brews. In addition to drinking the standard health potions, stamina draughts, and lyrium potions offered throughout the game, characters can gulp down such delicacies as Antivan brandy, dwarven regicide antidote,",062a7405,Correct.,-1.0504357e-06,No
13,13,50,8," In ""Dragon Age: Origins,"" players and their companions can consume a variety of questionable brews. In addition to drinking the standard health potions, stamina draughts, and lyrium potions offered throughout the game, characters can gulp down such delicacies as Antivan brandy, dwarven regicide antidote, a vial of concentrated blood magic,",a62e6237,"Um, actually, characters in ""Dragon Age: Origins"" cannot consume Antivan brandy, dwarven regicide antidote, or a vial of concentrated blood magic, as none of these items are drinkable in the game.",-0.22040914698763675,Yes
13,13,57,9," In ""Dragon Age: Origins,"" players and their companions can consume a variety of questionable brews. In addition to drinking the standard health potions, stamina draughts, and lyrium potions offered throughout the game, characters can gulp down such delicacies as Antivan brandy, dwarven regicide antidote, a vial of concentrated blood magic, and even a goblet of darkspawn blood.",17d88336,"Um, actually, players and their companions in ""Dragon Age: Origins"" cannot consume Antivan brandy, dwarven regicide antidote, or a vial of concentrated blood magic, as these are not consumable items in the game.",-0.08213586327673646,Yes
14,14,8,1," Over the history of the Star Trek universe,",913f3b7f,Correct.,-1.38564935e-06,No
14,14,18,2," Over the history of the Star Trek universe, the Federation gets better and better at creating synthetic food.",ce01eb57,Correct.,-6.3322285e-07,No
14,14,22,3," Over the history of the Star Trek universe, the Federation gets better and better at creating synthetic food. In Captain Pike's day,",d79ff86d,Correct.,-5.140192e-07,No
14,14,31,4," Over the history of the Star Trek universe, the Federation gets better and better at creating synthetic food. In Captain Pike's day, the food synthesizers build meals out of glucose matrix;",410e8bd9,"Um, actually, the food synthesizers in Captain Pike's time do not explicitly build meals out of a glucose matrix. The mechanism or substance used is not detailed in the series.",-0.09999936594055278,Yes
14,14,38,5," Over the history of the Star Trek universe, the Federation gets better and better at creating synthetic food. In Captain Pike's day, the food synthesizers build meals out of glucose matrix; by the 31st century depicted in Discovery,",7093301c,"Um, actually, it has not been specifically depicted in the Star Trek universe that food synthesizers during Captain Pike's time use a glucose matrix to create meals. This detail is not canonical.",-0.10693669284933342,Yes
14,14,51,6," Over the history of the Star Trek universe, the Federation gets better and better at creating synthetic food. In Captain Pike's day, the food synthesizers build meals out of glucose matrix; by the 31st century depicted in Discovery, the Federation could craft near-perfect simulations of real food out of quantum foam.",7dbeae82,Correct.,-6.10825525e-07,No
15,15,14,1, Blue milk is enjoyed in the Star Wars universe by heroes and villains alike.,57a03dd4,Correct.,-1.147242025e-06,No
15,15,20,2, Blue milk is enjoyed in the Star Wars universe by heroes and villains alike. Luke Skywalker drank it as a,870a29a7,Correct.,-0.000402588511825,No
15,15,26,2," Blue milk is enjoyed in the Star Wars universe by heroes and villains alike. Luke Skywalker drank it as a teen on Tatooine in ""A New",98a52e0d,"Um, actually, there is a scene in ""Star Wars: Episode IV - A New Hope"" where Luke Skywalker is shown drinking blue milk at his home on Tatooine. The claim that there is no such scene is incorrect.",-0.22109723050256666,Yes
15,15,33,2," Blue milk is enjoyed in the Star Wars universe by heroes and villains alike. Luke Skywalker drank it as a teen on Tatooine in ""A New Hope"" and as an old man on",118e1775,Correct.,-0.0242945923155,No
15,15,38,2," Blue milk is enjoyed in the Star Wars universe by heroes and villains alike. Luke Skywalker drank it as a teen on Tatooine in ""A New Hope"" and as an old man on Ahch-To in ""The Last Jedi,""",1a1cadd7,Correct.,-9.3123195e-07,No
15,15,43,2," Blue milk is enjoyed in the Star Wars universe by heroes and villains alike. Luke Skywalker drank it as a teen on Tatooine in ""A New Hope"" and as an old man on Ahch-To in ""The Last Jedi,"" and when a disgraced Syril",55ede797,"Um, actually, Luke Skywalker did not drink blue milk as an old man on Ahch-To in ""The Last Jedi""; he drank green milk harvested from a thala-siren. Also, while Syril Karn drinks blue milk in ""Andor,"" there is no direct narrative connection between blue milk and his status as disgraced.",-0.15692902380451762,Yes
15,15,50,2," Blue milk is enjoyed in the Star Wars universe by heroes and villains alike. Luke Skywalker drank it as a teen on Tatooine in ""A New Hope"" and as an old man on Ahch-To in ""The Last Jedi,"" and when a disgraced Syril Karn had to move back to his",ff0709d6,"Um, actually, Luke Skywalker drank green milk, not blue milk, as an old man on Ahch-To in ""The Last Jedi."" Additionally, Syril Karn is shown eating cereal with blue milk, but not explicitly drinking blue milk, after moving back to his mother's home in ""Andor.""",-0.13458981016097685,Yes
15,15,54,2," Blue milk is enjoyed in the Star Wars universe by heroes and villains alike. Luke Skywalker drank it as a teen on Tatooine in ""A New Hope"" and as an old man on Ahch-To in ""The Last Jedi,"" and when a disgraced Syril Karn had to move back to his mother's apartment in ""Andor,""",cd4c481b,"Um, actually, Luke Skywalker did not drink blue milk as an old man on Ahch-To in ""The Last Jedi""; he drank green milk from a Thala-siren.",-0.056198191635629745,Yes
15,15,60,2," Blue milk is enjoyed in the Star Wars universe by heroes and villains alike. Luke Skywalker drank it as a teen on Tatooine in ""A New Hope"" and as an old man on Ahch-To in ""The Last Jedi,"" and when a disgraced Syril Karn had to move back to his mother's apartment in ""Andor,"" he often had it in his",f531424e,"Um, actually, Luke Skywalker drank green milk, not blue milk, as an old man on Ahch-To in ""The Last Jedi.""",-0.007213595151294827,Yes
15,15,62,2," Blue milk is enjoyed in the Star Wars universe by heroes and villains alike. Luke Skywalker drank it as a teen on Tatooine in ""A New Hope"" and as an old man on Ahch-To in ""The Last Jedi,"" and when a disgraced Syril Karn had to move back to his mother's apartment in ""Andor,"" he often had it in his breakfast cereal.",959c1139,"Um, actually, Luke Skywalker drank green milk from a thala-siren as an old man on Ahch-To in ""The Last Jedi,"" not blue milk.",-0.015988690189810292,Yes
15,15,62,3," Blue milk is enjoyed in the Star Wars universe by heroes and villains alike. Luke Skywalker drank it as a teen on Tatooine in ""A New Hope"" and as an old man on Ahch-To in ""The Last Jedi,"" and when a disgraced Syril Karn had to move back to his mother's apartment in ""Andor,"" he often had it in his breakfast cereal. ",948e6d3c,"Um, actually, Luke Skywalker drank green milk, not blue milk, as an old man on Ahch-To in ""The Last Jedi.""",-0.004337211176263103,Yes
16,16,8,1," In ""Our Town,"" a particularly gruesome X-Files episode,",88952be2,Correct.,-3.948155e-07,No
16,16,17,2," In ""Our Town,"" a particularly gruesome X-Files episode, Mulder and Scully investigate an Arkansas chicken processing plant,",fae09d43,Correct.,-5.140192e-07,No
16,16,43,3," In ""Our Town,"" a particularly gruesome X-Files episode, Mulder and Scully investigate an Arkansas chicken processing plant, where human beings are slaughtered by the evil Cigarette Smoking Man and his allies in the Syndicate and turned into food slurry for future alien colonists.",4505915d,"Um, actually, while ""Our Town"" is the title of a particularly gruesome X-Files episode, the Cigarette Smoking Man and the Syndicate are not involved, humans are not turned into food slurry, and there is no connection to alien colonists. The plot centers on cannibalism tied to a small Arkansas town's chicken processing plant.",-0.30895910779126007,Yes
16,16,43,4," In ""Our Town,"" a particularly gruesome X-Files episode, Mulder and Scully investigate an Arkansas chicken processing plant, where human beings are slaughtered by the evil Cigarette Smoking Man and his allies in the Syndicate and turned into food slurry for future alien colonists. ",8f016cb0,"Um, actually, the plot of ""Our Town"" does not involve the Cigarette Smoking Man, the Syndicate, the creation of food slurry, or alien colonists. Instead, it focuses on a cult-like town engaging in ritualistic cannibalism to extend their lifespans.",-0.3721629233154942,Yes
17,17,13,1," In slice-of-life movie ""Only Yesterday,"" Taeko recalls her father bringing home a pineapple,",6c6f3d72,Correct.,-5.73621e-07,No
17,17,26,2," In slice-of-life movie ""Only Yesterday,"" Taeko recalls her father bringing home a pineapple, an exotic fruit that no one in the family knows how to curve.",c608bfb6,Correct.,-1.944463e-06,No
17,17,35,3," In slice-of-life movie ""Only Yesterday,"" Taeko recalls her father bringing home a pineapple, an exotic fruit that no one in the family knows how to curve. By the time they learn how to serve it,",bba9daf1,Correct.,-1.445251125e-06,No
17,17,42,4," In slice-of-life movie ""Only Yesterday,"" Taeko recalls her father bringing home a pineapple, an exotic fruit that no one in the family knows how to curve. By the time they learn how to serve it, it's partially rotten and a huge disappointment.",d3217941,"Um, actually, the reference to the movie *Everything Everywhere All at Once* is incorrect. The pineapple disappointment occurs in the movie *Only Yesterday*, not *Everything Everywhere All at Once*.",-0.2229664658966424,Yes
17,17,46,5," In slice-of-life movie ""Only Yesterday,"" Taeko recalls her father bringing home a pineapple, an exotic fruit that no one in the family knows how to curve. By the time they learn how to serve it, it's partially rotten and a huge disappointment. This happens in 1966,",521c2bf3,Correct.,-8.196182515e-05,No
17,17,54,6," In slice-of-life movie ""Only Yesterday,"" Taeko recalls her father bringing home a pineapple, an exotic fruit that no one in the family knows how to curve. By the time they learn how to serve it, it's partially rotten and a huge disappointment. This happens in 1966, the same year the Beatles came to Japan.",70fd1dac,Correct.,-4.5441732e-07,No
18,18,10,1," Despite appearing in 137 episodes of fandom-themed game show ""Um,",e04558d8,"Um, actually, the individual did not appear in 137 episodes of ""Um, Actually,"" as the show has far fewer episodes and no individual appears in all of them.",-0.15072927081595086,Yes
18,18,19,2," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points.",a580b274,"Um, actually, Mike Trapp is the host of ""Um, Actually,"" not a contestant, so he did not appear in 137 episodes solely as a player, nor is it accurate to claim he only acquired 5 points.",-0.21445079042408832,Yes
18,18,24,3," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points. Four were from season 4,",abd67b23,"Um, actually, Mike Trapp has appeared in fewer than 137 episodes of ""Um, Actually,"" has earned far more than 5 points in total, and did not earn four of his points during season 4.",-0.06916010715818778,Yes
18,18,26,4," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points. Four were from season 4, episode 9,",c6deb575,"Um, actually, Mike Trapp has not appeared in 137 episodes of ""Um, Actually,"" and he has scored more than 5 points across multiple episodes of the show.",-0.06641546482799945,Yes
18,18,31,5," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points. Four were from season 4, episode 9, for questions on Power Rangers,",f76434cd,"Um, actually, Mike Trapp appeared in 138 episodes of ""Um, Actually"" as of October 2023, not 137. Additionally, Mike Trapp is the host of the show and does not acquire points as a regular player, so the claim about earning points in season 4, episode 9—particularly on Power Rangers—is incorrect.",-0.2242710896115472,Yes
18,18,35,6," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points. Four were from season 4, episode 9, for questions on Power Rangers, The Sound of Music,",31ede3c0,"Um, actually, Mike Trapp is the host of the game show ""Um, Actually"" and not a participant, so he did not appear in 137 episodes as a participant. Additionally, while Mike Trapp earned points in season 4, episode 9 for questions on Power Rangers and The Sound of Music, the statement incorrectly claims he earned ""four of his five points"" in that episode, as his total number of points earned in that episode was not specified as five.",-0.22846716284296234,Yes
18,18,40,7," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points. Four were from season 4, episode 9, for questions on Power Rangers, The Sound of Music, 20,000 Leagues Under the Sea,",9f30b042,"Um, actually, Mike Trapp has not participated in 137 episodes of ""Um, Actually,"" as he primarily appears as the host and has not limited his total earned points to only 5 across the show's history.",-0.5505419180598738,Yes
18,18,43,8," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points. Four were from season 4, episode 9, for questions on Power Rangers, The Sound of Music, 20,000 Leagues Under the Sea, and Star Wars.",b4ec9891,"Um, actually, Mike Trapp appeared in 138 episodes of the fandom-themed game show ""Um, Actually,"" not 137 episodes. Additionally, the statement does not confirm if Mike Trapp acquired four points in season 4, episode 9, or if he answered the questions on Power Rangers, The Sound of Music, 20,000 Leagues Under the Sea, and Star Wars correctly.",-0.1745362022702438,Yes
18,18,48,9," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points. Four were from season 4, episode 9, for questions on Power Rangers, The Sound of Music, 20,000 Leagues Under the Sea, and Star Wars. One is from season 5,",d04c5f9e,"Um, actually, Mike Trapp has not appeared in exactly 137 episodes of ""Um, Actually,"" and he does not typically compete for points in the show. Additionally, while he acquired 5 points during season 5, his total points accumulated on ""Um, Actually"" are not limited to those 5 points.",-0.6111914419377283,Yes
18,18,50,10," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points. Four were from season 4, episode 9, for questions on Power Rangers, The Sound of Music, 20,000 Leagues Under the Sea, and Star Wars. One is from season 5, epside 14,",9657f0ce,"Um, actually, Mike Trapp has appeared in 138 episodes of ""Um, Actually"" as of the latest information, not 137. Additionally, he has earned more than 5 points across various episodes, not just 5 points total.",-0.128065475581845,Yes
18,18,57,11," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points. Four were from season 4, episode 9, for questions on Power Rangers, The Sound of Music, 20,000 Leagues Under the Sea, and Star Wars. One is from season 5, epside 14, gifted to him by contestant James Willems,",590ad38f,"Um, actually, Mike Trapp has not appeared in 137 episodes of *Um, Actually*, and he has earned more than 5 points during his time on the show.",-0.2422894741136383,Yes
18,18,70,12," Despite appearing in 137 episodes of fandom-themed game show ""Um, Actually,"" Mike Trapp has only ever acquired 5 points. Four were from season 4, episode 9, for questions on Power Rangers, The Sound of Music, 20,000 Leagues Under the Sea, and Star Wars. One is from season 5, epside 14, gifted to him by contestant James Willems, to make it clear that the episode had 3 winners and one loser.",5b6af9b3,"Um, actually, Mike Trapp has appeared in 137 episodes of ""Um, Actually"" as of October 2023, but this count includes episodes where he served as host, not only as a contestant. Additionally, Mike Trapp has acquired more than 5 points during his appearances on the show. Furthermore, in season 5, episode 14, the point was gifted by James Willems to Brennan Lee Mulligan, not Mike Trapp.",-0.1960719478796423,Yes
19,19,15,1," Although we've all seen old-timey shows where soldiers and pirates clean their wounds with whiskey,",b4fcd3ac,"Um, actually, pirates did not historically use whiskey to clean their wounds. Whiskey was not commonly available to them, and alcohol's antiseptic properties were not widely understood during the ""Golden Age of Piracy.""",-0.14918200002430196,Yes
19,19,19,2," Although we've all seen old-timey shows where soldiers and pirates clean their wounds with whiskey, it's definitely not recommended.",5cd72047,Correct.,-3.3521365e-07,No
19,19,35,3," Although we've all seen old-timey shows where soldiers and pirates clean their wounds with whiskey, it's definitely not recommended. No matter how cool it might look to pour a hard liquor onto an open cut,",677731f9,Correct.,-0.005524063908165001,No
19,19,49,4," Although we've all seen old-timey shows where soldiers and pirates clean their wounds with whiskey, it's definitely not recommended. No matter how cool it might look to pour a hard liquor onto an open cut, only an isopropyl alcohol of 70% or higher should be used to clean wounds.",f8bdcaf1,"Um, actually, while soldiers and pirates have been depicted cleaning wounds with whiskey in old-timey shows, isopropyl alcohol of 70% or higher is not recommended for cleaning wounds, as it can cause tissue damage and delay healing.",-0.13740695146265247,Yes
20,20,22,1," While you've definitely heard the classic monster party song ""The Monster Mash,"" you may not know that the song's singer and creator,",59477531,Correct.,-0.0004563053692,No
20,20,25,2," While you've definitely heard the classic monster party song ""The Monster Mash,"" you may not know that the song's singer and creator, Bobby ""Boris"" Pickett,",e9cef184,Correct.,-7.524265e-07,No
20,20,35,3," While you've definitely heard the classic monster party song ""The Monster Mash,"" you may not know that the song's singer and creator, Bobby ""Boris"" Pickett, spent the rest of his career creating other monster-themed songs,",f07b8639,"Um, actually, while Bobby ""Boris"" Pickett did create and sing ""The Monster Mash,"" he did not spend the rest of his career solely creating monster-themed songs, as he pursued other ventures including comedy, acting, and non-monster-themed music.",-0.2357748649675764,Yes
20,20,55,4," While you've definitely heard the classic monster party song ""The Monster Mash,"" you may not know that the song's singer and creator, Bobby ""Boris"" Pickett, spent the rest of his career creating other monster-themed songs, including the ""Transylvania Twist,"" the ""Skully Gully,"" and the Christmas song ""Monster's Holiday,"" where the monsters try and rob Santa.",0f9a43b8,"Um, actually, Bobby ""Boris"" Pickett did not spend the rest of his career exclusively creating other monster-themed songs. While he did create several such songs, his career included non-monster-related works like comedy and acting.",-0.2836991042058789,Yes
20,20,74,5," While you've definitely heard the classic monster party song ""The Monster Mash,"" you may not know that the song's singer and creator, Bobby ""Boris"" Pickett, spent the rest of his career creating other monster-themed songs, including the ""Transylvania Twist,"" the ""Skully Gully,"" and the Christmas song ""Monster's Holiday,"" where the monsters try and rob Santa. His final song was the 1976 disco single ""King Kong (Your Song),"" which featured the immortal lyrics ""King Kong,",00c12529,"Um, actually, Bobby ""Boris"" Pickett's final song was not the 1976 disco single ""King Kong (Your Song)."" He continued to release music and perform after 1976, including ""Monster Rap"" in 1985.",-0.0654070855806696,Yes
20,20,76,6," While you've definitely heard the classic monster party song ""The Monster Mash,"" you may not know that the song's singer and creator, Bobby ""Boris"" Pickett, spent the rest of his career creating other monster-themed songs, including the ""Transylvania Twist,"" the ""Skully Gully,"" and the Christmas song ""Monster's Holiday,"" where the monsters try and rob Santa. His final song was the 1976 disco single ""King Kong (Your Song),"" which featured the immortal lyrics ""King Kong, King Kong,",d892d1de,"Um, actually, Bobby ""Boris"" Pickett's final song was not the 1976 disco single ""King Kong (Your Song)."" He continued making music and performing after 1976.",-0.14269489670216573,Yes
20,20,82,7," While you've definitely heard the classic monster party song ""The Monster Mash,"" you may not know that the song's singer and creator, Bobby ""Boris"" Pickett, spent the rest of his career creating other monster-themed songs, including the ""Transylvania Twist,"" the ""Skully Gully,"" and the Christmas song ""Monster's Holiday,"" where the monsters try and rob Santa. His final song was the 1976 disco single ""King Kong (Your Song),"" which featured the immortal lyrics ""King Kong, King Kong, The White Man Done Your Wrong.""",b70d0be1,"Um, actually, Bobby ""Boris"" Pickett's final song was not the 1976 disco single ""King Kong (Your Song)."" He continued releasing music into the 2000s, including the 2005 parody ""Climate Mash.""",-0.055714227191593,Yes
21,21,12,1," Only seven years after the team was first introduced in DC comics,",e2280550,"Um, actually, the statement is too ambiguous to fact-check accurately without knowing which team is being referred to.",-0.5652536961598841,Yes
21,21,30,2," Only seven years after the team was first introduced in DC comics, The Justice League made their TV debut in 1967 as part of Filmmation's ""Superman/Aquaman Hour of Adventure"" show.",a20dd73a,Correct.,-7.524265e-07,No
21,21,31,3," Only seven years after the team was first introduced in DC comics, The Justice League made their TV debut in 1967 as part of Filmmation's ""Superman/Aquaman Hour of Adventure"" show. However,",4a7092bf,"Um, actually, the Justice League did not make their TV debut in 1967; they made their TV debut in 1973 in the animated series *Super Friends*. Individual members of the Justice League appeared earlier, including in *The Superman/Aquaman Hour of Adventure*.",-0.14639194938847108,Yes
21,21,39,4," Only seven years after the team was first introduced in DC comics, The Justice League made their TV debut in 1967 as part of Filmmation's ""Superman/Aquaman Hour of Adventure"" show. However, this version of the team was all male,",b34c3aca,"Um, actually, The Justice League did not make their TV debut in 1967. Their true TV debut was in 1960 as part of the animated series *The Superman/Aquaman Hour of Adventure*.",-0.1608710903100623,Yes
21,21,41,5," Only seven years after the team was first introduced in DC comics, The Justice League made their TV debut in 1967 as part of Filmmation's ""Superman/Aquaman Hour of Adventure"" show. However, this version of the team was all male, featuring Superman,",14b48a10,"Um, actually, The Justice League did not make their TV debut in 1967; they made their TV debut in 1960 as part of ""The Superman/Aquaman Hour of Adventure."" Additionally, this version of the team was not all male, as Wonder Woman was part of the original lineup introduced in the comics.",-0.18111402612283717,Yes
21,21,43,6," Only seven years after the team was first introduced in DC comics, The Justice League made their TV debut in 1967 as part of Filmmation's ""Superman/Aquaman Hour of Adventure"" show. However, this version of the team was all male, featuring Superman, The Atom,",1dd44ced,"Um, actually, the Justice League made their TV debut in 1960, not 1967, as part of the animated series *The Superman/Aquaman Hour of Adventure*. Additionally, the Justice League in the 1967 series was not composed entirely of male characters, as Wonder Woman was included.",-0.2954799089394768,Yes
21,21,45,7," Only seven years after the team was first introduced in DC comics, The Justice League made their TV debut in 1967 as part of Filmmation's ""Superman/Aquaman Hour of Adventure"" show. However, this version of the team was all male, featuring Superman, The Atom, The Flash,",06e8e87b,Correct.,-6.3322285e-07,No
21,21,47,8," Only seven years after the team was first introduced in DC comics, The Justice League made their TV debut in 1967 as part of Filmmation's ""Superman/Aquaman Hour of Adventure"" show. However, this version of the team was all male, featuring Superman, The Atom, The Flash, Green Lantern,",f45236ed,"Um, actually, the TV debut of The Justice League in 1967's *The Superman/Aquaman Hour of Adventure* did not feature The Atom, The Flash, and Green Lantern as stated. Instead, it included Superman, Batman, Robin, Aquaman, and Wonder Woman, making the team not all-male.",-0.2273898823994194,Yes
21,21,50,9," Only seven years after the team was first introduced in DC comics, The Justice League made their TV debut in 1967 as part of Filmmation's ""Superman/Aquaman Hour of Adventure"" show. However, this version of the team was all male, featuring Superman, The Atom, The Flash, Green Lantern, Hawkman and Aquaman.",cec21baa,"Um, actually, The Justice League made their TV debut in 1967, not 1960, as part of Filmmation's ""The Superman/Aquaman Hour of Adventure.""",-0.15367775403390213,Yes
